CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
85.778.074/0001-06;2022-12-31;1;METALURGICA RIOSULENSE S.A.;3493960;2444753;5938713;0;0;0
86.375.425/0001-09;2022-12-31;1;METISA METALURGICA TIMBOENSE S.A.;4212530;4577200;8789730;0;0;0
86.550.951/0001-50;2022-12-31;1;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;2053606;0;2053606;0;0;0
87.043.832/0001-73;2022-12-31;1;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;8573186;10491038;19064224;0;0;0
87.456.562/0001-22;2022-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;10451;131;10582;0;0;0
87.762.563/0001-03;2022-12-31;1;CIA HABITASUL DE PARTICIPACOES;3152764;5980923;9133687;0;0;0
87.870.952/0001-44;2022-12-31;1;BORRACHAS VIPAL S.A.;233164;0;233164;0;0;0
88.610.126/0001-29;2022-12-31;2;FRAS-LE S.A.;270016;0;270016;3000;0;3000
88.610.191/0001-54;2022-12-31;1;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2480260;0;2480260;780;0;780
88.611.835/0001-29;2022-12-31;1;MARCOPOLO S.A.;341625744;605267138;946892882;0;6497567;6497567
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;16016924;32029564;48046488;0;0;0
89.086.144/0001-16;2022-12-31;1;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;116516;212815;329331;0;1037;1037
89.096.457/0001-55;2022-12-31;2;SLC AGRICOLA S.A.;212422599;0;212422599;8197429;0;8197429
89.463.822/0001-12;2022-12-31;2;LUPATECH S.A;30353234;0;30353234;0;0;0
89.637.490/0001-45;2022-12-31;1;KLABIN S.A.;2081728595;3536164161;5617892756;23172552;92690208;115862760
89.723.993/0001-33;2022-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;7490;5110;12600;0;0;0
89.850.341/0001-60;2022-12-31;1;GRENDENE S.A.;902160;0;902160;468;0;468
90.076.886/0001-40;2022-12-31;1;MINUPAR PARTICIPACOES S.A.;7100;0;7100;0;0;0
90.400.888/0001-42;2022-12-31;2;BCO SANTANDER (BRASIL) S.A.;3818695;3679836;7498531;31162;31162;62324
90.441.460/0001-48;2022-12-31;4;UNICASA INDÚSTRIA DE MÓVEIS S.A.;66086364;0;66086364;0;0;0
91.333.666/0001-17;2022-12-31;1;RECRUSUL S.A.;12704;25207;37911;0;0;0
91.669.747/0001-92;2022-12-31;1;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;914;0;914;3;0;3
91.983.056/0001-69;2022-12-31;1;KEPLER WEBER S.A.;89860;0;89860;532;0;532
92.012.467/0001-70;2022-12-31;2;GRAZZIOTIN S.A.;8071571;11275300;19346871;0;0;0
92.660.570/0001-26;2022-12-31;1;TREVISA INVESTIMENTOS S.A.;2298;2898;5196;0;0;0
92.665.611/0001-77;2022-12-31;2;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;150377481;0;150377481;1843422;0;1843422
92.690.783/0001-09;2022-12-31;1;METALURGICA GERDAU S.A.;365111201;668729603;1033840804;0;1135000;1135000
92.693.019/0001-89;2022-12-31;1;PANATLANTICA S.A.;22907;1025;23932;0;0;0
92.702.067/0001-96;2022-12-31;2;BCO ESTADO DO RIO GRANDE DO SUL S.A.;205065;203909;408974;0;0;0
92.715.812/0001-31;2022-12-31;1;CPFL TRANSMISSÃO S.A.;9480088;112356;9592444;0;0;0
92.721.232/0001-57;2022-12-31;3;BANRISUL ARMAZENS GERAIS SA;700000;0;700000;0;0;0
92.749.225/0001-63;2022-12-31;1;HERCULES S.A. FABRICA DE TALHERES;171198;338801;509999;0;0;0
92.754.738/0001-62;2022-12-31;1;LOJAS RENNER S.A.;991227;0;991227;20842;0;20842
92.781.335/0001-02;2022-12-31;1;TAURUS ARMAS S.A.;46445314;80189120;126634434;0;0;0
92.791.243/0001-03;2022-12-31;1;IRANI PAPEL E EMBALAGEM S.A.;246359;0;246359;1488;0;1488
92.802.784/0001-90;2022-12-31;1;CIA RIOGRANDENSE DE SANEAMENTO;317630893;315592525;633223418;0;0;0
93.828.986/0001-73;2022-12-31;2;CEMEPE INVESTIMENTOS S.A.;454455;464440;918895;0;0;0
94.813.102/0001-70;2022-12-31;1;TRÊS TENTOS AGROINDUSTRIAL S/A;497018;0;497018;0;0;0
95.426.862/0001-97;2022-12-31;1;EXCELSIOR ALIMENTOS S.A.;2847;2375;5222;0;0;0
96.298.013/0001-68;2022-12-31;1;PACAEMBU CONSTRUTORA S.A.;129335845;129335845;258671690;0;0;0
96.418.264/0218-02;2022-12-31;1;LOJAS QUERO QUERO S.A.;187290;0;187290;0;0;0
97.191.902/0001-94;2022-12-31;1;CONSERVAS ODERICH S.A.;9858;1428;11286;0;0;0
97.837.181/0001-47;2022-12-31;1;DEXCO S.A.;837059;0;837059;29138;0;29138
