CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-53952.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-72826.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.02.03;Perda/Recuperação de Valores Ativos;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.02.03;Perda/Recuperação de Valores Ativos;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.02.04;Outros;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.02.04;Outros;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.03;Valor Adicionado Bruto;497061.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.03;Valor Adicionado Bruto;385119.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.04;Retenções;-88491.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.04;Retenções;-80175.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.04.01;Depreciação, Amortização e Exaustão;-88491.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.04.01;Depreciação, Amortização e Exaustão;-80175.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.04.02;Outras;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.04.02;Outras;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.05;Valor Adicionado Líquido Produzido;408570.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.05;Valor Adicionado Líquido Produzido;304944.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.06;Vlr Adicionado Recebido em Transferência;330421.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.06;Vlr Adicionado Recebido em Transferência;312858.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.06.01;Resultado de Equivalência Patrimonial;-70.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.06.01;Resultado de Equivalência Patrimonial;-58.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.06.02;Receitas Financeiras;330491.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.06.02;Receitas Financeiras;312916.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.06.03;Outros;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.06.03;Outros;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.07;Valor Adicionado Total a Distribuir;738991.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.07;Valor Adicionado Total a Distribuir;617802.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08;Distribuição do Valor Adicionado;738991.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08;Distribuição do Valor Adicionado;617802.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.01;Pessoal;92840.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.01;Pessoal;86896.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.01.01;Remuneração Direta;87259.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.01.01;Remuneração Direta;80267.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.01.02;Benefícios;4829.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.01.02;Benefícios;5022.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.01.03;F.G.T.S.;752.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.01.03;F.G.T.S.;1607.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.01.04;Outros;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.01.04;Outros;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.02;Impostos, Taxas e Contribuições;54502.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.02;Impostos, Taxas e Contribuições;1812.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.02.01;Federais;48462.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.02.01;Federais;-3568.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.02.02;Estaduais;5146.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.02.02;Estaduais;4082.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.02.03;Municipais;894.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.02.03;Municipais;1298.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.03;Remuneração de Capitais de Terceiros;323113.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.03;Remuneração de Capitais de Terceiros;302227.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.03.01;Juros;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.03.01;Juros;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.03.02;Aluguéis;562.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.03.02;Aluguéis;637.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.03.03;Outras;322551.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.03.03;Outras;301590.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.03.03.01;Despesas financeiras;322551.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.03.03.01;Despesas financeiras;301590.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.04;Remuneração de Capitais Próprios;13427.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.04;Remuneração de Capitais Próprios;71867.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.04.01;Juros sobre o Capital Próprio;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.04.01;Juros sobre o Capital Próprio;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.04.02;Dividendos;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.04.02;Dividendos;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.04.03;Lucros Retidos / Prejuízo do Período;13427.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.04.03;Lucros Retidos / Prejuízo do Período;71867.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.04.04;Part. Não Controladores nos Lucros Retidos;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.04.04;Part. Não Controladores nos Lucros Retidos;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.05;Outros;255109.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.05;Outros;155000.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.05.01;Dividendos mínimos obrigatórios;63777.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.05.01;Dividendos mínimos obrigatórios;53881.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.08.05.02;Dividendos adicionais propostos;191332.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.08.05.02;Dividendos adicionais propostos;101119.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01;Receitas;80377705.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01;Receitas;69308857.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01.01;Vendas de Mercadorias, Produtos e Serviços;80205475.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01.01;Vendas de Mercadorias, Produtos e Serviços;69139753.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01.02;Outras Receitas;174805.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01.02;Outras Receitas;174534.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01.03;Receitas refs. à Construção de Ativos Próprios;0.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01.03;Receitas refs. à Construção de Ativos Próprios;0.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-2575.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-5430.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02;Insumos Adquiridos de Terceiros;-67288411.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02;Insumos Adquiridos de Terceiros;-53515452.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-66168824.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-50664515.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-1457732.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-2623418.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.03;Perda/Recuperação de Valores Ativos;0.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.03;Perda/Recuperação de Valores Ativos;0.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.04;Outros;338145.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.04;Outros;-227519.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.04.01;Ganho decorrente de mudança no valor justo dos ativos biológicos, líquido de realização;355582.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.04.01;Ganho decorrente de mudança no valor justo dos ativos biológicos, líquido de realização;29671.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.04.02;Reversão líquida de perda estimada de ativos imobilizados;10764.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.04.02;Reversão líquida de perda estimada de ativos imobilizados;-141333.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.04.03;Constituição líquida de perda estimada com obsolescência de estoques;-28201.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.04.03;Constituição líquida de perda estimada com obsolescência de estoques;-115857.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.03;Valor Adicionado Bruto;13089294.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.03;Valor Adicionado Bruto;15793405.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.04;Retenções;-6114483.0000000000;S
