CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;2865417020;0;2865417020;11974636;0;11974636
00.000.208/0001-00;2021-12-31;3;BRB BANCO DE BRASILIA S.A.;280146;82900;363046;0;0;0
00.001.180/0001-26;2021-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;1288843;280088;1568931;0;0;0
00.070.698/0001-11;2021-12-31;2;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;35920890;36161025;72081915;0;0;0
00.080.671/0001-00;2021-12-31;1;CARAMURU ALIMENTOS S.A.;24444000;0;24444000;0;0;0
00.192.769/0001-59;2021-12-31;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;10000;0;10000;0;0;0
00.194.724/0001-13;2021-12-31;2;AUREN OPERAÇÕES S.A.;1995532616;0;1995532616;0;0;0
00.242.184/0001-04;2021-12-31;1;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;345759521;0;345759521;0;0;0
00.272.185/0001-93;2021-12-31;1;CIMS S.A.;16192164;32384168;48576332;0;0;0
00.336.701/0001-04;2021-12-31;1;TELEC BRASILEIRAS S.A. TELEBRAS;49457271;18407491;67864762;193;0;193
00.359.742/0001-08;2021-12-31;1;FICTOR ALIMENTOS S.A.;20898;0;20898;0;0;0
00.383.281/0001-09;2021-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;1000000;0;1000000;0;0;0
00.389.481/0001-79;2021-12-31;1;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;140412;0;140412;0;0;0
00.416.968/0001-01;2021-12-31;3;BANCO INTER S.A.;1293373691;1285229952;2578603643;2347560;1114020;3461580
00.545.378/0001-70;2021-12-31;1;SERRA AZUL WATER PARK SA;29188116;0;29188116;0;0;0
00.622.416/0001-41;2021-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;352823928;0;352823928;0;0;0
00.644.907/0001-93;2021-12-31;1;INVESTCO S.A.;402202;384204;786406;0;0;0
00.743.065/0001-27;2021-12-31;1;LITEL PARTICIPACOES S.A.;215495;0;215495;0;0;0
00.776.574/0001-56;2021-12-31;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;904652040;0;904652040;5553257;0;5553257
00.864.214/0001-06;2021-12-31;5;ENERGISA S.A.;755993938;1058567972;1814561910;923837;3695348;4619185
00.897.864/0001-58;2021-12-31;1;SANTA CATARINA PART INVEST SA;200;0;200;0;0;0
00.924.429/0001-75;2021-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;142807784;19;142807803;0;0;0
00.938.574/0001-05;2021-12-31;1;CONC RIO-TERESOPOLIS S.A.;48786;37680;86466;0;0;0
00.974.211/0001-25;2021-12-31;1;LINHA AMARELA S.A. - LAMSA;70666879;141333771;212000650;0;0;0
00.979.969/0001-56;2021-12-31;1;CAIXA ADM DIV PUB ESTADUAL SA;61150262;0;61150262;0;0;0
01.027.058/0001-91;2021-12-31;2;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2716815061;0;2716815061;14957298;0;14957298
01.083.200/0001-18;2021-12-31;1;NEOENERGIA S.A.;1213796848;0;1213796848;400;0;400
01.104.937/0001-70;2021-12-31;5;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;11764;0;11764;0;0;0
01.107.327/0001-20;2021-12-31;1;BBM LOGÍSTICA S.A.;40760818;0;40760818;0;0;0
01.258.944/0001-26;2021-12-31;1;RUMO MALHA SUL S.A.;45035110304475;68516168445415;113551278749890;0;0;0
01.319.044/0001-41;2021-12-31;1;WTC AMAZONAS SUITE HOTEL S.A.;100;0;100;0;0;0
01.417.222/0001-77;2021-12-31;1;MRS LOGISTICA S.A.;188333;151667;340000;0;0;0
01.468.594/0001-22;2021-12-31;1;LG INFORMÁTICA S.A.;60000000;0;60000000;0;0;0
01.543.032/0001-04;2021-12-31;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;283067254;0;283067254;0;0;0
01.545.826/0001-07;2021-12-31;1;GAFISA S.A.;337445;0;337445;296;0;296
01.548.981/0001-79;2021-12-31;1;INVESTIMENTOS BEMGE S.A.;792;1572;2364;0;0;0
01.599.101/0001-93;2021-12-31;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;139431109;0;139431109;0;0;0
01.616.929/0001-02;2021-12-31;3;SANEAMENTO DE GOIAS SA;1866906374;648639993;2515546367;0;0;0
01.838.723/0001-27;2021-12-31;1;BRF S.A.;812473246;0;812473246;5053554;0;5053554
01.851.771/0001-55;2021-12-31;2;524 PARTICIPACOES S.A.;446808503;0;446808503;0;0;0
01.896.779/0001-38;2021-12-31;2;CSU DIGITAL S.A.;41800;0;41800;661;0;661
01.917.818/0001-36;2021-12-31;1;LIGHT ENERGIA S.A.;77421581;0;77421581;0;0;0
01.938.783/0001-11;2021-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;6425139;6425139;12850278;0;0;0
01.957.772/0001-89;2021-12-31;1;SUL 116 PARTICIPACOES S.A.;85596903;0;85596903;0;0;0
01.968.293/0001-68;2021-12-31;1;ELETRORIVER S.A.;30829941;30829941;61659882;0;0;0
01.971.614/0001-83;2021-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;1026;874;1900;0;0;0
01.989.044/0001-59;2021-12-31;2;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;1000;0;1000;0;0;0
02.016.440/0001-62;2021-12-31;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;1125427;0;1125427;0;0;0
02.041.460/0001-93;2021-12-31;1;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;2066887;0;2066887;0;0;0
02.062.747/0001-08;2021-12-31;1;SUDESTE S.A.;1092087415;0;1092087415;0;0;0
02.105.040/0001-23;2021-12-31;1;VIRGO II COMPANHIA DE SECURITIZACAO;41403;246;41649;0;0;0
02.149.205/0001-69;2021-12-31;1;PORTO SEGURO S.A.;646586;0;646586;8874;0;8874
02.162.616/0001-94;2021-12-31;1;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;52437;0;52437;0;0;0
02.193.750/0001-52;2021-12-31;1;DEXXOS PARTICIPAÇÕES S.A.;88241730;5771805;94013535;0;448299;448299
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;2609000;30;2609030;0;0;0
02.217.319/0001-07;2021-12-31;1;YBYRÁ CAPITAL S.A.;116574000;0;116574000;0;0;0
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;359332409;0;359332409;2717200;0;2717200
02.258.422/0001-97;2021-12-31;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;246386;66035;312421;0;0;0
02.281.836/0001-37;2021-12-31;2;TRANSNORDESTINA LOGISTICA SA;26099763;26099748;52199511;0;0;0
02.286.479/0001-08;2021-12-31;1;LOCALIZA FLEET S.A.;103280;0;103280;0;0;0
02.291.077/0001-93;2021-12-31;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;100;0;100;0;0;0
02.302.100/0001-06;2021-12-31;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;39091735;0;39091735;0;0;0
02.302.101/0001-42;2021-12-31;1;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;14705;22242;36947;0;0;0
02.328.280/0001-97;2021-12-31;1;ELEKTRO REDES S.A.;91881;101878;193759;0;0;0
02.338.534/0001-58;2021-12-31;1;LONGDIS S.A.;4849892;0;4849892;0;0;0
02.351.144/0001-18;2021-12-31;1;TEGMA GESTAO LOGISTICA S.A.;66002915;0;66002915;65143;0;65143
02.351.877/0001-52;2021-12-31;2;LWSA S/A;589581572;0;589581572;2748472;0;2748472
02.357.251/0001-53;2021-12-31;1;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;2576438;0;2576438;0;0;0
02.365.069/0001-44;2021-12-31;1;PADTEC HOLDING S.A.;78450;0;78450;0;0;0
02.382.073/0001-10;2021-12-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;342985643;0;342985643;0;0;0
02.387.241/0001-60;2021-12-31;1;RUMO S.A.;1854158791;0;1854158791;839673;0;839673
02.397.080/0001-96;2021-12-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;202525;0;202525;0;0;0
02.415.408/0001-50;2021-12-31;1;CONC ROD.OESTE SP VIAOESTE S.A;6988146121;6988146121;13976292242;0;0;0
02.421.421/0001-11;2021-12-31;2;TIM S.A.;2420804398;0;2420804398;398257;0;398257
02.429.144/0001-93;2021-12-31;1;CPFL ENERGIA S.A.;1152254440;0;0;0;0;0
02.451.848/0001-62;2021-12-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;175000000;0;175000000;0;0;0
02.474.103/0001-19;2021-12-31;1;ENGIE BRASIL ENERGIA S.A.;815927740;0;815927740;0;0;0
02.502.844/0001-66;2021-12-31;1;RUMO MALHA PAULISTA S.A.;1766438661417;3266355797112;5032794458529;0;0;0
02.509.186/0001-34;2021-12-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;610;0;610;0;0;0
02.509.491/0001-26;2021-12-31;1;CONC ECOVIAS IMIGRANTES S.A.;262452;0;262452;0;0;0
02.558.157/0001-62;2021-12-31;1;TELEFÔNICA BRASIL S.A;1690985;0;1690985;14047;0;14047
02.560.878/0001-07;2021-12-31;1;HOSPITAL ANCHIETA S.A.;55270;0;55270;0;0;0
02.591.787/0001-39;2021-12-31;1;CAPITALPART PARTICIPACOES S.A.;143243;0;143243;0;0;0
02.600.854/0001-34;2021-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;15865086849;0;15865086849;0;0;0
02.635.522/0001-95;2021-03-31;1;JALLES MACHADO S.A.;294697091;0;294697091;0;0;0
02.643.896/0001-52;2021-12-31;1;REAL AI PIC SEC DE CREDITOS IMOBILIARIO S.A.;59406;0;59406;0;0;0
02.664.042/0001-52;2021-12-31;1;TERMINAL GARAGEM MENEZES CORTES S.A.;526308;0;526308;2;0;2
02.682.287/0001-02;2021-12-31;1;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11000;0;11000;0;0;0
02.724.983/0001-34;2021-12-31;1;SANESALTO SANEAMENTO S.A.;50341;0;50341;0;0;0
02.736.470/0001-43;2021-12-31;1;CONFIANZA SECURITIZADORA SA;2128;0;2128;0;0;0
02.762.113/0001-50;2021-12-31;1;BRAZILIAN FINANCE E REAL ESTATE S.A.;239;478;717;0;0;0
02.762.121/0001-04;2021-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;862831;0;862831;419;0;419
02.762.124/0001-30;2021-12-31;2;BETAPART PARTICIPACOES S.A.;2761620;0;2761620;0;0;0
02.773.542/0001-22;2021-12-31;2;OPEA SECURITIZADORA S.A.;7927;0;7927;0;0;0
02.783.423/0001-50;2021-12-31;1;ALTERE SECURITIZADORA S.A.;36218984;0;36218984;0;0;0
02.796.775/0001-40;2021-12-31;1;GAMA PARTICIPACOES S.A.;1935716;0;1935716;0;0;0
02.800.026/0001-40;2021-12-31;1;COGNA EDUCAÇÃO S.A.;1876606210;0;1876606210;2860602;0;2860602
02.846.056/0001-97;2021-12-31;1;CCR S.A.;2020000000;0;2020000000;0;0;0
02.860.694/0001-62;2021-12-31;1;T4F ENTRETENIMENTO S.A.;67413;0;67413;0;0;0
02.916.265/0001-60;2021-12-31;1;JBS S.A.;2373866570;0;2373866570;80062600;0;80062600
02.919.555/0001-67;2021-12-31;2;ARTERIS S.A.;760338;0;760338;0;0;0
02.932.074/0001-91;2021-12-31;1;HYPERA S.A.;633420823;0;633420823;2699242;0;2699242
02.950.811/0001-89;2021-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;56133;0;56133;1061;0;1061
02.992.449/0001-09;2021-12-31;1;PROMPT PARTICIPACOES S.A.;717502819;0;717502819;0;0;0
02.998.301/0001-81;2021-12-31;1;RIO PARANAPANEMA ENERGIA S.A.;31478;62955;94433;0;0;0
02.998.611/0001-04;2021-12-31;1;ISA ENERGIA BRASIL;257937732;400945572;658883304;0;0;0
03.014.553/0001-91;2021-12-31;1;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;176000;0;176000;2493;0;2493
03.025.305/0001-46;2021-12-31;1;RODOVIAS DAS COLINAS S.A.;74220;0;74220;0;0;0
03.207.703/0001-83;2021-12-31;1;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;4763;0;4763;0;0;0
03.220.438/0001-73;2021-12-31;2;EQUATORIAL S.A.;1010539585;0;1010539585;28870100;0;28870100
03.303.999/0001-36;2021-12-31;1;DTCOM - DIRECT TO COMPANY S.A.;10680476;450655;11131131;0;0;0
03.342.704/0001-30;2021-12-31;3;PETRORECÔNCAVO S.A.;248517120;0;248517120;143009;0;143009
03.378.521/0001-75;2021-12-31;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;372555324;0;372555324;0;0;0
03.467.321/0001-99;2021-12-31;2;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;75529774;143412165;218941939;0;0;0
03.494.776/0001-01;2021-12-31;1;AMMO VAREJO S.A.;430382917;0;430382917;0;0;0
03.538.833/0001-07;2021-12-31;1;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;451303226;0;451303226;0;0;0
03.758.318/0001-24;2021-12-31;1;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;143057124;286114248;429171372;0;0;0
03.767.538/0001-14;2021-12-31;1;BRAZILIAN SECURITIES CIA SECURITIZACAO;77864966;0;77864966;0;0;0
03.795.050/0001-09;2021-12-31;1;TERMOPERNAMBUCO S.A.;539570;0;539570;0;0;0
03.802.115/0001-98;2021-12-31;1;CLEAR SALE S.A.;187926060;0;187926060;0;0;0
03.818.379/0001-30;2021-12-31;1;SABER SERVIÇOS EDUCACIONAIS S.A.;5125569249;0;5125569249;0;0;0
03.820.456/0001-96;2021-12-31;1;BSB ENERGÉTICA S.A.;1957324;0;1957324;0;0;0
03.847.461/0001-92;2021-12-31;1;BRADESPAR S.A.;137990;255107;393097;0;0;0
03.853.896/0001-40;2021-12-31;1;MARFRIG GLOBAL FOODS S.A.;691369913;0;691369913;27394645;0;27394645
03.953.509/0001-47;2021-12-31;1;CPFL GERACAO DE ENERGIA S.A.;225137769;0;225137769;0;0;0
03.983.431/0001-03;2021-12-31;1;EDP - ENERGIAS DO BRASIL S.A.;581165;0;581165;4435;0;4435
04.030.182/0001-02;2021-12-31;1;CABINDA PARTICIPACOES S.A.;2458000;4916000;7374000;0;0;0
04.031.213/0001-31;2021-12-31;1;CACONDE PARTICIPACOES S.A.;703211;1406542;2109753;0;0;0
04.032.433/0001-80;2021-12-31;1;ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;26710356;0;26710356;2204;0;2204
04.038.763/0001-82;2021-12-31;1;CAIANDA PARTICIPACOES S.A.;776869;1553254;2330123;0;0;0
04.065.791/0001-99;2021-12-31;1;SINQIA S.A.;87941972;0;87941972;2191561;0;2191561
04.069.709/0001-02;2021-12-31;1;BIONEXO S.A.;129519443;42547807;172067250;0;0;0
04.089.570/0001-50;2021-12-31;1;ÁGUAS GUARIROBA S.A;331012035;0;331012035;0;0;0
04.149.454/0001-80;2021-12-31;3;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;696334;0;696334;713;0;713
04.172.213/0001-51;2021-12-31;1;CIA PIRATININGA DE FORCA E LUZ;53096770180;0;0;0;0;53096770180
04.200.649/0001-07;2021-12-31;1;COMPANHIA PROVINCIA DE SECURITIZACAO;820000;0;820000;0;0;0
04.233.319/0001-18;2021-12-31;1;NCF PARTICIPAÇÕES S/A;1685707;1502370;3188077;0;0;0
04.368.865/0001-66;2021-12-31;1;LIGGA TELECOMUNICAÇÕES S.A.;700422;0;700422;0;0;0
04.368.898/0001-06;2021-12-31;1;COPEL DISTRIBUIÇÃO S.A.;5348742915;0;5348742915;0;0;0
04.370.282/0001-70;2021-12-31;1;COPEL GERAÇÃO E TRANSMISSÃO S.A.;5772757424;0;5772757424;0;0;0
04.423.567/0001-21;2021-12-31;1;ENEVA S.A;1266339;0;1266339;6121;0;6121
04.437.534/0001-30;2021-12-31;1;LOCAMÉRICA RENT-A-CAR S.A.;86974124;0;86974124;0;0;0
04.739.720/0001-24;2021-12-31;1;USINA TERMELÉTRICA PAMPA SUL S.A.;1076692000;0;1076692000;0;0;0
04.752.991/0001-10;2021-12-31;1;BIOMM S.A.;67776090;0;67776090;0;0;0
04.821.041/0001-08;2021-12-31;1;METALFRIO SOLUTIONS S.A.;4106754;0;4106754;0;0;0
04.895.728/0001-80;2021-12-31;2;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2204620569;4453438;2209074007;0;0;0
04.902.979/0001-44;2021-12-31;1;BCO AMAZONIA S.A.;29645967;0;29645967;0;0;0
04.912.242/0001-02;2021-12-31;1;PORTUENSE FERRAGENS S/A;24;5;29;0;0;0
04.913.711/0001-08;2021-12-31;2;BCO ESTADO DO PARA S.A.;9521649;0;9521649;0;0;0
04.972.092/0001-22;2021-12-31;1;GRUPO FARTURA DE HORTIFRUT S.A.;2781220;0;2781220;0;0;0
04.986.320/0001-13;2021-12-31;1;SER EDUCACIONAL S.A.;128721560;0;128721560;0;0;0
04.992.714/0001-84;2021-12-31;1;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;2312328578;0;2312328578;0;0;0
05.197.443/0001-38;2021-12-31;1;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;3891569750;0;3891569750;23180980;0;23180980
05.303.439/0001-07;2021-12-31;1;UNIGEL PARTICIPAÇÕES S.A.;414297488;0;414297488;0;0;0
05.336.882/0001-84;2021-12-31;1;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;20000000;0;20000000;0;0;0
05.347.060/0001-07;2021-12-31;1;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;52000;0;52000;0;0;0
05.878.397/0001-32;2021-12-31;1;ALLOS S.A.;265772778;0;265772778;664669;0;664669
05.889.284/0001-32;2021-12-31;1;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;2250172;20000;2270172;0;0;0
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;64329000;0;64329000;0;0;0
06.016.348/0001-53;2021-12-31;1;VENTOS DO SUL ENERGIA S.A.;140964000;0;140964000;0;0;0
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;2010367155;0;2010367155;38913920;0;38913920
06.057.223/0001-71;2021-12-31;1;SENDAS DISTRIBUIDORA S.A.;1346674;0;1346674;0;0;0
06.164.253/0001-87;2021-12-31;1;GOL LINHAS AEREAS INTELIGENTES S.A.;2863682710;314361213;3178043923;0;0;0
06.272.793/0001-84;2021-12-31;3;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;161318939;2864960;164183899;0;0;0
06.347.409/0001-65;2021-12-31;1;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;2054103161;0;2054103161;0;0;0
06.626.253/0001-51;2021-12-31;1;EMPREENDIMENTOS PAGUE MENOS S.A.;443781062;0;443781062;2386170;0;2386170
06.977.745/0001-91;2021-12-31;2;BR MALLS PARTICIPACOES S.A.;873141;0;873141;44867;0;44867
06.977.751/0001-49;2021-12-31;2;BR PROPERTIES S.A.;474160;0;474160;10106;0;10106
06.981.176/0001-58;2021-12-31;1;CEMIG GERACAO E TRANSMISSAO S.A.;2896785;0;2896785;0;0;0
06.981.180/0001-16;2021-12-31;1;CEMIG DISTRIBUICAO S.A.;2359113;0;2359113;0;0;0
06.981.381/0001-13;2021-03-31;1;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;320748000;0;320748000;0;0;0
07.040.108/0001-57;2021-12-31;1;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;183498962;56877;183555839;0;0;0
07.043.628/0001-13;2021-12-31;1;CLARO TELECOM PARTICIPAÇÕES S.A.;203583506;0;203583506;0;0;0
07.047.251/0001-70;2021-12-31;1;CIA ENERGETICA DO CEARA - COELCE;48067937;29787362;77855299;0;0;0
07.119.838/0001-48;2021-12-31;1;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;287189;0;287189;0;0;0
07.206.816/0001-15;2021-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;339000000;0;339000000;1346581;0;1346581
07.237.373/0001-20;2021-12-31;1;BCO NORDESTE DO BRASIL S.A.;86371;0;86371;0;0;0
07.253.321/0001-47;2021-12-31;1;CARBOMIL SA MINER. E INDUSTRIA;155;66;221;0;0;0
07.275.159/0001-68;2021-12-31;1;PETROLEO LUB DO NORDESTE SA;496;1754;2250;0;79;79
07.282.377/0001-20;2021-12-31;1;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;97112;0;97112;0;0;0
07.334.600/0001-35;2021-12-31;1;MARINA DE IRACEMA PARK SA;95244;1317;96561;0;0;0
07.401.436/0001-31;2021-12-31;1;ELDORADO BRASIL CELULOSE S.A.;1525558419;0;1525558419;0;0;0
